product_id,crawl_timestamp,product_url,product_name,description,list_price,sale_price,brand,item_number,gtin,package_size,category,postal_code,available
81d65a91e85501bdc996be6369b6bcb5,2020-03-10 12:02:17 +0000,https://www.walmart.com/ip/Ball-Easy-Operated-Old-2-Drone-Adults-Toys-Super-Mini-Boys-Fun-10-Hands-Speed-Gold-Helicopter-Years-LED-Hand-Free-Kids-Girls-ZIOBLW-Flying-6-7-8-9-Gi/583085543,"Hand Operated Drones for Kids & Adults, ZIOBLW Super Fun & Easy Hands Free Mini Drone Helicopter (2 Speed & LED Light), Indoor Flying Ball Toys Gifts for 6 7 8 9 10 Years Old Boys & Girls - Gold","Perfect Gift: Kids LOVE to play with this amazing flying drone! Add it to your “‘shopping cart” 【Super Fun for Kids Even Adults】The hand operated drone is definitely one of the latest pop boy toys and girl toys. Super fun for kids on their birthday, Christmas, holidays, special events, or any party activities. Just keep away from screen time, and join the family or friends moment. The best kids toys gifts for 3 4 5 6 7 8 9 10 years old boys, girls, teens, even grownups. 【As Easy As Winking】The hand controlled drone for kids is equipped with highly sensitive infrared motion sensors to detect obstacles, and 4 rotation motors to provide powerful flying. Anyone can fly this mini drone with no remote. Just toss the kids drone in the air gently, watch it hover around, and control its direction by your hand. Super easy, super fun! 【Rechargeable Battery & Shining LED Light】With the built-in rechargeable battery, it only takes 40 minutes to fully charge this flying ball drone via the USB cable included, then enjoy the 5-8 minutes flying. Cool 2 speed models for this aircraft! Green light for normal speed and blue for the fast. Shining LED light indicator make this scoot drone visible during flying at night. 【Safe & Durable】The self flying drone toy is made of non-toxic and environmentally-friendly ABS material which is safe for kids & adults. With the lightweight and flexible material, the kid drone is collision-resistant. The propellers built inside make it be protected from breaking, and your kids are always be protected from getting hurt. 【Have Fun with No Worry】You dont need to worry about the indoor drone to be out of reach. It will descend slightly and hover again when it hovers high indoors. This UFO drone will land automatically when there is low battery. With the confidence in our products, we commit to provide our customers with 100% satisfaction. Please contact us with any issue, we are always here to help you. Specifications: Color: Gold Material: ABS Plastic Dimensions: 4.8 x 4.8 x 2.8 inches(H x W) Net weight: 1.1 oz Flight Time: Approx. 8-10minutes Charging Time: About 35 minutes. Battery: Rechargeable 3.7V Lithium Battery Sensing distancen: 10 meters Suitable for: 3+ Package Included: 1 x Mini Drone Flying Ball 1 x USB Charging Cable 1 x User manual Non-toxic & Safety Tested We attached great importance to the kids toys. The kids drone toys from us went through multiple tests at certified lab and organizations before launched on the market. REACH, CE, ASTM, CPSIA, CPC, EN71 and all needed have been certified. NOTE: If the drone can not fly normally especially after crashes, please try to calibrate it as below. 1. Restart the drone, put the reverse side down. 2. Press ON/OFF button for 5-8 times in rapid succession, the light will be blinking to enter the calibration mode. 3. Turn it back and put it down. The light will be changed from blinking to the solid. 4. The calibration is complete. Have fun again! Tips: Please do not use it under the strong wind and strong light. Please do not fly it in a narrow or messy place. Please do not place heavy objects on it. Toss to Fly - Just toss the mini drone in the air gently. Guide Its Flight - Keep the hand close to the mini drone, it will fly in the opposite direction. Make It Rise Up - Put the hand under the mini drone,it will rise up. Simple to Stop It - Catch the mini drone and flip it. Toss to Fly - Just toss the mini drone in the air gently.Guide Its Flight - Keep the hand close to the mini drone, it will fly in the opposite direction.Make It Rise Up - Put the hand under the mini drone,it will rise up.Simple to Stop It - Catch the mini drone and flip it.",22.99,22.99,ZIOBLW,,755318042012,,Toys | Shop Toys by Age | Toys for Kids 12 Years & Up | Toys for Kids 12 Years & Up,,True
07abc0ff4beac71e4ff6b271b7f4095e,2020-01-24 21:03:16 +0000,https://www.walmart.com/ip/Floating-Pool-and-Spa-Chlorinator-and-Thermometer-Combo/286923828,Floating Pool and Spa Chlorinator and Thermometer Combo,This dual function floating chlorinator and brominator features a built in thermometer and twist lock lid. It dispenses 1 inch bromine tablets or 1 inch and 3 inch chlorine tabs and sticks. Can be easily adjusted to your pool or spas water demands with the adjustable output dial. The perfect pool duo! The Swimline Hydrotools Pool and Spa Chlorine Dispenser Floater with Thermometer presented by Pool Stuff Express is the all in one floater for your pool or spa. Simply fill the floater with chlorine tabs and let it float. Adjust the bottom to balance the chlorine output into the water. Check the thermometer on the side for accurate water temperature.,11.99,11.99,Ocean Blue,,723815874009,,Toys | Outdoor Play | Swimming Pools & Spas | Pool Cleaning Tools | All Cleaning Tools and Chemicals,,True
9ece321cfa559f485725f698dadd8d77,2020-03-10 11:33:49 +0000,https://www.walmart.com/ip/Intex-12-Round-Frame-Above-Ground-Pool-Debris-Cover-with-Drain-Holes/39130980,Intex 12 Round Frame Above Ground Pool Debris Cover with Drain Holes,"Keep your water clean and well protected from dirt and debris with the help of this Intex Swimming Pool Cover. This product enables you to spend more time enjoying the pool and a lot less time cleaning it. Made of a high-quality, durable, seven-gauge PVC vinyl material, it is designed to provide protection for many years. This UV-resistant above-ground pool cover features drain holes to prevent water from accumulating on top. It comes with nylon rope ties to help it stay in place, even during windy seasons. It also has a 10"" overhang to keep all the debris out. It is designed to fit pools that are 12 in diameter. Intex Swimming Pool Cover, Fits 12 Pools: Made of high-quality, durable, 7-gauge (0.18mm), UV-resistant PVC vinyl Above-ground pool cover features drain holes to prevent water from accumulating Nylon rope ties and 10"" (41 cm) overhang help it fit snugly in place across the perimeter of your pool Fits most swimming pools that are 12 (366cm) in diameter Part number: 28031E Made of high-quality, durable, 7-gauge (0.18mm), UV-resistant PVC vinylAbove-ground pool cover features drain holes to prevent water from accumulatingNylon rope ties and 10"" (41 cm) overhang help it fit snugly in place across the perimeter of your poolFits most swimming pools that are 12 (366cm) in diameterPart number: 28031E",12.95,12.95,Intex,571705391.0,78257316649,,Toys | Outdoor Play | Swimming Pools & Spas | Pool Supplies | All Parts and Accessories,,True
6571214d21d29ba4fd357178d03b6660,2020-01-24 11:32:44 +0000,https://www.walmart.com/ip/American-Kids-Circular-Kids-Play-Tent-Available-in-Multiple-Prints/565433564,"American Kids Circular Kids Play Tent, Available in Multiple Prints","Discover the perfect addition to your toddler bedroom with the American Kids Circular Kids Play Tent! Its a must have in every childs room. Your child will enjoy hanging out with friends while playing inside of the tent. These fun and stylish tents are incredibly durable and easy to maintain by spot cleaning making it 100% mom approved! Bring your childs dream of being a Princess of the castle to life with the American Kids Circular Kids Play Tent. The American Kids Circular Kids Play Tent is aimed for your toddler and friends and would look great in their bedroom, playroom, or den. Sometimes everyone needs a little place to use their imaginations. Let your kids play, create or read in the American Kids Circular Kids Play Tent. Features multiple fun designs Perfect space for your kids to use their imaginations Enhances room décor Measures: 40 x 40 x 51 Features multiple fun designsPerfect space for your kids to use their imaginationsEnhances room décorMeasures: 40 x 40 x 51",24.88,19.99,Mainstays,565862707.0,784857773385,,Toys | Shop Toys by Age | Baby & Toddler Toys | Toys for Babies 0 to 12 Months,,True
ffce316ffd9556f2dc30697a9706c906,2020-03-10 12:07:27 +0000,https://www.walmart.com/ip/Intex-Palm-Leaf-Mat-Floating-Pool-Lounge/781320606,Intex Palm Leaf Mat Floating Pool Lounge,"Intex Palm Leaf Mat•84"" x 56"" (2.13m x 1.42m) •12ga (0.30mm) vinyl •Realisting printing •Repair patch included Intex Palm Leaf Mat Floating Pool Lounge",34.99,34.99,Intex,,78257587827,,Toys | Outdoor Play | Floats and Pool Games | Pool Floats and Loungers,,True
6f50452388b3af69088cd6320214079a,2020-03-10 12:05:47 +0000,https://www.walmart.com/ip/Pentair-Boost-Rite-Booster-Pressure-Side-Cleaner-Pump-LA-MS05-For-Parts/766565844,Pentair Boost-Rite Booster & Pressure-Side Cleaner Pump | LA-MS05 (For Parts),"####This item is refurbished, used, does not function properly, and should be used for parts only. There may also be slight damage to the item and there is no guarantee of usability. Item is sold as-is with NO warranty.#### Pentair Boost-Rite Booster Pump Powers pressure-side cleaner thats up to 27% more efficient than any other booster pumps Condensed size is 1/3 smaller than other pumps Takes up less space on the equipment pad Innovative 5-stage impeller design Corrosion-proof materials Better water pressure for more powerful cleaning 1-inch fittings 75% larger Provide better flow and efficiency Totally enclosed fan cooled motor Quiet and cooler operation Ideal pressure-sided booster pump replacements 60 Hz, 1 phase 1.1 HP booster pump 50 psi @ 13.2 GPM Connects to AC power source Wired to operate on 230 VAC or 115 VAC UL and cUL listed for safety Dimensions: 15.2 x 6.9 x 8.5 inches Weight: 26.5 pounds Condition: New Product number: LA-MS05 Product Condition: For Parts ? Item does not function properly **NO warranty, item sold as-is** Pentair Boost-Rite Booster PumpPowers pressure-side cleaner thats up to 27% more efficient than any other booster pumpsCondensed size is 1/3 smaller than other pumpsTakes up less space on the equipment padInnovative 5-stage impeller designCorrosion-proof materialsBetter water pressure for more powerful cleaning1-inch fittings75% largerProvide better flow and efficiencyTotally enclosed fan cooled motorQuiet and cooler operationIdeal pressure-sided booster pump replacements60 Hz, 1 phase1.1 HP booster pump50 psi @ 13.2 GPMConnects to AC power sourceWired to operate on 230 VAC or 115 VACUL and cUL listed for safetyDimensions: 15.2 x 6.9 x 8.5 inchesWeight: 26.5 poundsCondition: NewProduct number: LA-MS05Product Condition: For Parts ? Item does not function properly**NO warranty, item sold as-is**",286.11,286.11,Pentair,,22315345836,,Toys | Outdoor Play | Swimming Pools & Spas | Pool Pumps and Filters | Pool Pumps,,True
75064b51f94a24aca4333a3e025846f8,2020-03-10 11:57:40 +0000,https://www.walmart.com/ip/Wedding-Recap-Game-Cards/755390680,Wedding Recap Game Cards,"Looking for a fun wedding activity? Place these cards on reception tables or near your guest book for guests to fill out and hand them back in for the newlyweds to look back on and laugh. Prompts include rating the best mans speech, who the best dancer was, rating the kiss and much more. You can also use them as an alternative guest book idea. Cardstock. (25 pcs. per unit) 5 1/2"" x 7 3/4"" Unit of Measure: 25 Piece(s)",9.5,9.5,Fun Express,,837696321818,,Toys | Games & Puzzles | Card Games,,True
7c2707834ee6e6ffc13fffe581b63371,2020-03-10 12:02:53 +0000,https://www.walmart.com/ip/Sandlock-5-x-5-ft-Sandbox-with-Cover/16360745,Sandlock 5 x 5-ft. Sandbox with Cover," With plenty of room for your daughter to build a fairy tale castle and your son to excavate roads for his trucks, the SandLock 5 x 5-ft. Sandbox with Cover will keep everyone happy and busy on this backyard slice of beach. The four sturdy plastic panels fit together with a precision interlocking design thats easy to assemble and disassemble. A puncture-resistant ground barrier keeps the surf in the box and out of your turf.   Featuring SandLocks innovative CoverLock system, the heavy-duty vinyl cover keeps the cats, critters, leaves, and rain out of your pristine sand. Shock cords sewn into each corner of the cover slip under the notches cut into each panel for a tight, secure fit. Two corner seats foster hours of comfortable play and minimize the sand that will be tracked into your house. The seats remove so they can be placed in the center of the box to support the cover in the right position for water run-off.     SandLock Kids are top priority when it comes to SandLock Sandbox products. SandLock believes every child can benefit from sand and water activities. The company, based in Westmont, Ill., considers its products as foundations for education - teaching art, literacy, technology, and more. All products are designed to be attractive, durable, and safe. SandLock offers a complete line of sandboxes and sand tables to meet all your needs. SandLock products provide kids with fun opportunities to learn and play.",280.74,280.74,SandLock,,94922498656,,Toys | Outdoor Play | Sandboxes & Water Tables | All Sandboxes & Water Tables,,True
99bcbdd8222589eab46871b5a6c3d4d8,2020-03-10 11:56:37 +0000,https://www.walmart.com/ip/2-Decks-Bicycle-Rider-Back-Standard-Pinochle-Playing-Cards-Red-and-Blue/422445360,2 Decks Bicycle Rider Back Standard Pinochle Playing Cards Red and Blue,2 DECKS OF RIDER BACK DESIGN BICYCLE PINOCHLE PLAYING CARDS RED AND BLUE STANDARD PINOCHLE SIZE DECKS WITH AIR CUSHIONED FINISH RED AND BLUE DECK STANDARD PINOCHLE SIZE DECKS WITH AIR CUSHIONED FINISHRED AND BLUE DECK,8.59,8.59,Bicycle,,634030177618,,Toys | Shop Toys by Price,,True
fb086c58e4e44281164e493c45ee06e5,2020-01-24 17:32:06 +0000,https://www.walmart.com/ip/RoyalBaby-Chipmunk-12-inch-Lightweight-Magnesium-Sport-Balance-Bike-Red/829735082,"RoyalBaby Chipmunk 12 inch Lightweight Magnesium Sport Balance Bike, Red","The Chipmunk Blance Bike is a great bicycle to get your child rolling. This bike has a magnesium frame and aluminum alloy fork. It also comes equipped with EVA tires that never need to be filled with air and are puncture proof. Never get a flat tire again! Easily adjust the seat height using the quick release clamp. Tools are included for assembly. A turning limiter is set on the front wheel. This helps prevent unnecessary tumbles by turning the handlebars too far to one side. This can also be removed if desired. A neopreme cover fits over the handlebar stem which adds a layer of protective padding in case of an accident. Frame/Fork: Red Magnesium Frame with a Black Aluminum Alloy fork Brakes: No brakes Wheels: 12 inch wheels with plastic rims and EVA puncture proof tires Drivetrain: None, this bike is powered by a child pushing off the ground with their feetExtras: Neopreme Stem cover, Turning Limiter, Quick Release seat clamp Frame/Fork: Red Magnesium Frame with a Black Aluminum Alloy fork Brakes: No brakes Wheels: 12 inch wheels with plastic rims and EVA puncture proof tires Drivetrain: None, this bike is powered by a child pushing off the ground with their feetExtras: Neopreme Stem cover, Turning Limiter, Quick Release seat clamp",84.99,84.99,RoyalBaby,576842791.0,829735082,,Toys | Shop Toys by Age | Toys for Kids 2 to 4 Years | Toys for Kids 2 to 4 Years,,True
15ba31d41b10490bcece99c3fdc4a22d,2020-01-24 17:33:09 +0000,https://www.walmart.com/ip/chillafish-bunzi-2-in-1-gradual-balance-bike-and-tricycle-pink/889266249,"chillafish bunzi: 2-in-1 gradual balance bike and tricycle, pink","the chillafish bunzi 2-in-1 gradual balance bike and tricycle is uniquely designed to help teach your child balance at their own pace in a fun way. made from high-quality abs material, the frame can switch between a 3-wheel mode to a 2-wheel mode in just a few seconds; no tools required. silent, non-marking and anti-skid tpe synthetic rubber tires on the chillafish bunzi were chosen with you and your house in mind and are equally capable for outdoor treks. as your child grows into the 2-wheel mode the seat also grows with them, moving higher up on the bike to better support their new skills. lightweight and easy to carry thanks to a handgrip built into the back of the seat you can bring the bunzi on all your childs trips and adventures. a hidden storage box in the seat so your child can bring along a toy or snacks for the ride! with cute bunny-style handle bars, an intuitive form that grows with them and vibrant colors to display their personality the chillafish bunzi is sure to become the preferred bike buddy for your kids; recommended for ages 1-3, maximum weight 55 lbs. SKU:ADIB008GSDUA0 chillafish bunzi: 2-in-1 gradual balance bike and tricycle, pink",102.0,102.0,chillafish,,739704455068,,Toys | Shop Toys by Age | Toys for Kids 5 to 7 Years | Toys for Kids 5 to 7 Years,,True
ffb16badcfd15bb2c98896947bcfd0ea,2020-03-10 11:57:37 +0000,https://www.walmart.com/ip/YuGiOh-2013-Super-Starter-V-for-Victory-Impenetrable-Attack-YS13-EN034/198644240,YuGiOh 2013 Super Starter: V for Victory Impenetrable Attack YS13-EN034,"Normal. During the Battle Phase, activate 1 of these effects. Target 1 monster; it cannot be destroyed by battle or by card effects during this Battle Phase. During this Battle Phase, you take no Battle Damage. YuGiOh 2013 Super Starter: V for Victory Impenetrable Attack YS13-EN034",0.35,0.35,Konami,,606583838384,,Toys | Games & Puzzles | Card Games,,True
f633845474489db7854820fa207bfc2a,2020-03-10 12:02:50 +0000,https://www.walmart.com/ip/Spielstabil-Magic-Egg-Sand-Toy-Surprise-Play-Set-in-Varying-Colors-Made-in-Germany/150125394,Spielstabil Magic Egg Sand Toy Surprise Play Set in Varying Colors (Made in Germany),"This Magic is offered in 4 random color combinations each filled with 2 ""surprise"" accessories (sand mold, spoon, ice cream scoop, ice cream cone, or mini boat). The egg base can be used as a bucket (handle inside) and the upper part as a water/sand sieve. Mix and match the egg pieces to create 4 colorful sand shakers! (Each individual egg added to cart will be a randomly selected color). (1) One magic egg per order, each sold separately. If you would like the entire set of 4 with specific custom colors, please contact customer service to speak with toy expert who would be happy to assist you!",14.99,14.99,Spielstabil,,150125394,,Toys | Outdoor Play | Sandboxes & Water Tables | Sand Toys,,False
4e27bc5dcc4ec7759ba32f32e213d5ec,2020-03-10 12:04:47 +0000,https://www.walmart.com/ip/Hayward-Pool-Products-PVXH038SA-Turbine-Hub-Vane-Kit-for-2X-4X-Pool-Cleaners/762343704,Hayward Pool Products PVXH038SA Turbine Hub & Vane Kit for 2X & 4X Pool Cleaners," Swimming pools can be the focal point of some serious fun. We provide a wide selection of pool supplies and spa products means less time and effort maintaining and more time enjoying the good life. Buy our products and let the fun begin. Features Turbine hub with vanes for hayward aquanaut 250 Poolvergnuegen the pool cleaner Specifications Weight: 0.15 lbs - SKU: PLFX325 Turbine, Hayward AquaNaut 200/400, 6-Vane.Turbine hub with vanes for hayward aquanaut 250Poolvergnuegen the pool cleanerWeight: 0.15 lbs",21.9,21.9,HAYWARD POOL PRODUCTS,,610377289436,,Toys | Outdoor Play | Swimming Pools & Spas | Pool Heaters and Supplies | Pool Heater Parts and Accessories,,True
adbf5a0706dd63faea68cc600fb6b724,2020-03-10 01:52:10 +0000,https://www.walmart.com/ip/Way-To-Celebrate-Easter-Plush-Pillow-Turtle/188717531,"Way To Celebrate Easter Plush Pillow, Turtle"," The Way To Celebrate Easter Plush Pillow is a soft and sweet addition to your kiddos collection. This cute stuffed animal is made of super-soft, high-quality material that will make you want to snuggle and cuddle all day long. Place this sweet, green tortoise in an Easter basket along with candy and brightly colored eggs and surprise your little one on Easter morning or collect the other plush pillows from the Way To Celebrate line to build a collection! This pillow is perfect for reading in bed, watching TV, snuggling with before bedtime, and so much more. Get ready for cuddles with the Way To Celebrate Easter Plush Pillow.   Way To Celebrate Easter Plush Pillow, Turtle: Soft and sweet plush turtle; ready for cuddles Made with super-soft, high-quality material Perfect for reading in bed, watching TV, or snuggling with before bedtime Seasonal and festive Pair with other Way To Celebrate plush pillows to create a collection  Soft and sweet plush turtle; ready for cuddlesMade with super-soft, high-quality materialPerfect for reading in bed, watching TV, or snuggling with before bedtimeSeasonal and festivePair with other Way To Celebrate plush pillows to create a collection",20.0,14.98,Way to Celebrate,565631097.0,734689432639,,Toys | Stuffed Animals & Plush Toys | Easter Stuffed Animals,,True
028e12328284df69ea75ab706c849709,2020-03-10 09:24:11 +0000,https://www.walmart.com/ip/Eaton-1-1-2-In-Aluminum-BR-Conduit-Hub-RH150P/21803683,Eaton 1-1/2 In. Aluminum BR Conduit Hub RH150P,Conduit hub compatible with BR series equipment. Ideal to use to create a watertight seal between the meter breaker panel and the conduit holding the wire.,11.8,11.8,EATON CORPORATION,,786676213554,,Toys | Remote Control & Play Vehicles | Trains & Train Sets,,True
93cee105cbde5fbb1e978d7d2baf0d99,2020-03-10 12:07:12 +0000,https://www.walmart.com/ip/Intex-29005E-Swimming-Pool-Easy-Set-Type-B-Replacement-Filter-Pump-Cartridge/103452208,Intex 29005E Swimming Pool Easy Set Type B Replacement Filter Pump Cartridge,"Spend more time enjoying your pool with peace of mind knowing you have a quality Intex Pool Easy Set Type B Replacement Filter Cartridge keeping it clean and clear all day.Constructed with 63 pleats made out of 13.5 square feet of heavier high-quality Dacron for more efficient filtration. This filter cartridge was designed to keep your Intex or other compatible filter pumps running longer and stronger. Replace this filter cartridge every 2 weeks for peak performance.For the long healthy life of your pool, invest in this quality Intex Pool Easy Set Type B Replacement Filter Cartridge and let it go to work for you.Compatible with these filter pumps:Intex: 56611, 56621, 58621 (pre-2004), 56633, 56631, 58621, CS8221/CS8231, CS8111, 634RC, 634T, 633TKrystal Clear Models: FP621R, 520R, 633, 520, 51, 59901e, 59905E Intex filter cartridges feature a thicker, heavier Dacron paper for more efficient filtration Keep your pool clean and clear all season long 13.5 square feet of Dacron filament media with 63 pleats and is easy to clean Intex recommends replacing this filter cartridge as often as every 2 weeks for peak pump performance Replaces Intex 29005E filter cartridge and fits any filter pump that uses Intex 59905 filter cartridges Extend the life of this filter by periodically hosing it down until it shows signs of wear and deterioration Compatible with these Intex filter pumps: Intex: 56611, 56621, 58621 (pre-2004), 56633, 56631, 58621, CS8221/CS8231, CS8111, 634RC, 634T, 633T Compatible with these Krystal Clear filter pumps: Krystal Clear Models: FP621R, 520R, 633, 520, 51, 59901e, 59905E Dimensions (L x W): 5.75 x 10 inches (1.93 inch center core) Weight: 18.4 ounces Manufacturer warranty: 1-year warranty Intex filter cartridges feature a thicker, heavier Dacron paper for more efficient filtrationKeep your pool clean and clear all season long13.5 square feet of Dacron filament media with 63 pleats and is easy to cleanIntex recommends replacing this filter cartridge as often as every 2 weeks for peak pump performanceReplaces Intex 29005E filter cartridge and fits any filter pump that uses Intex 59905 filter cartridgesExtend the life of this filter by periodically hosing it down until it shows signs of wear and deteriorationCompatible with these Intex filter pumps:Intex: 56611, 56621, 58621 (pre-2004), 56633, 56631, 58621, CS8221/CS8231, CS8111, 634RC, 634T, 633TCompatible with these Krystal Clear filter pumps:Krystal Clear Models: FP621R, 520R, 633, 520, 51, 59901e, 59905EDimensions (L x W): 5.75 x 10 inches (1.93 inch center core)Weight: 18.4 ouncesManufacturer warranty: 1-year warranty",15.09,15.09,Intex,,842372104265,,Toys | Outdoor Play | Swimming Pools & Spas | Pool Cleaning Tools | All Cleaning Tools and Chemicals,,True
e44f40f459203b61d3b8dd3270faaf11,2020-01-24 11:32:00 +0000,https://www.walmart.com/ip/Porpora-Indoor-Indian-Playhouse-Toy-Teepee-Play-Tent-for-Kids-Toddlers-Canvas-with-Carry-Case-Black-Stripe/904810817,"Porpora Indoor Indian Playhouse Toy Teepee Play Tent for Kids Toddlers Canvas with Carry Case, Black Stripe","Black wide stripe teepee tent. Made of durable cotton canvas, comes with carry case and measures 48""x48""x72"". Porpora Indoor Indian Playhouse Toy Teepee Play Tent for Kids Toddlers Canvas with Carry Case, Black Stripe",37.99,37.99,Porpora,,765095318156,,Toys | Outdoor Play | Kids Playhouses | Playhouses & Furniture,,True
2a90a13a5a6baa54cea227388e983e76,2020-01-24 17:33:34 +0000,https://www.walmart.com/ip/K-Roo-Sports-Wooden-Balance-Bike/596732881,K-Roo Sports Wooden Balance Bike,,96.45,96.45,K-Roo Sports,,319589989201,,Toys | Shop Toys by Age | Toys for Kids 5 to 7 Years | Toys for Kids 5 to 7 Years,,True
7d4aa024557a915a0c21882746b1d4bf,2020-01-24 17:25:55 +0000,https://www.walmart.com/ip/VEVOR-26-inch-Adult-Tricycle-7-Speed-Adjustable-with-Bell-Large-Size-Basket-Blue/369990637,VEVOR 26 inch Adult Tricycle 7 Speed Adjustable with Bell Large Size Basket(Blue)," Product Description Adult Tricycle 3-Wheels Trike Bicycle This bicycle is designed to be durable with large load capacity for daily uses or working. Large soft saddle is equipped for better riding experience and offers more fun in riding. 3-wheel frame is safe and stable on any road conditions for adults, especially elders. Simple and easy to use, reasonable price suitable for all classes.  Feature Hi-ten Steel Frame Frame made of Hi-tensile steel for high durability and stability, it is anti-rust, anti-corrosion and can support rider and cargo combined weight up to 150 kg (330 lbs). Seven Speed Shimano Drivetrain(7-speed Tricycle) Flexible rear derailleur allows you to change speed freely and easily in case of any emergency. Shimano 7-speed free wheel and shifter included also. You can rest assured use. Excellent Front V-brake Front V brake and rear brake of this tricycle would provide double protection for you. Dual brakes promise the rider a smooth and intuitive stopping.  Durable 20/24/26 Wheels 3 big 20/24/26 wheels with full wrap fenders would keep the tricycle clean and neat even in rainy condition. Also, the 3-wheel design can provide you extra stability. Ergonomic Rubber Handle Designed with ergonomic rubber adjustable handle according to peoples habit, safety assured. Bell on the right handlebar is for safety concern. Simple operation is required. Adjustable Padded Seat An extra-Large padded seat with springs is designed to cushion your rid, offering you a better riding experience. Easy to adjust its height simply by turning the seat post clamp. Practical Large Basket No longer need to worry about riding with many items. This bicycle with large rear basket can accommodate lots of vegetable, fruits, etc. Perfect for picnic, shopping, recreation and the like. Specifications Brake: Front V-brake Main Material: Hi-ten Steel Gross Weight: 25.1 kg(55.3 lbs) , 27.2 kg(60 lbs), 30 kg(66 lbs) Load Capacity: 150 kg(330 lbs)(rider and cargo combined) Package Dimensions (L* W* H): 79 x 59 x 49 cm(31.1 x 23.2 x 19.3 inch) ,109 x 28 x 65 cm(42.9 x 11.0 x 25.6 inch), 112 x 67 x 25 cm( 44 x 26 x 10 inch) Package Content 1 x Adult Tricycle 1 x Lock(First six tricycles has no lock) 1 x Manual 1 set of Installation Tool Front V brake stops riding immediately. Large Rear Basket- Convenient for carrying things. Big wheels with fenders is elegant and practical. Brake: Front V-brake Main Material: Hi-ten Steel Gross Weight: 25.1 kg(55.3 lbs) , 27.2 kg(60 lbs), 30 kg(66 lbs) Load Capacity: 150 kg(330 lbs)(rider and cargo combined) Package Dimensions (L* W* H): 79 x 59 x 49 cm(31.1 x 23.2 x 19.3 inch) ,109 x 28 x 65 cm(42.9 x 11.0 x 25.6 inch), 112 x 67 x 25 cm( 44 x 26 x 10 inch) 1 x Adult Tricycle 1 x Lock(First six tricycles has no lock) 1 x Manual 1 set of Installation Tool Front V brake stops riding immediately.Large Rear Basket- Convenient for carrying things.Big wheels with fenders is elegant and practical.",222.69,222.69,VEVOR,,631384446667,,Toys | Shop Toys by Age | Toys for Kids 12 Years & Up | Toys for Kids 12 Years & Up,,True
a29e75c1eb9e4ee0e0ebcee467b09f76,2020-03-10 08:58:56 +0000,https://www.walmart.com/ip/Kiddimoto-Helmet-Neon-Pink-Small-48-53-cm/907588962,"Kiddimoto Helmet, Neon Pink, Small (48-53 cm)","Kiddimoto offers a fantastic range of funky yet practical children?s cycle helmets, bringing style and safety together. Eleven little vents keep your child?s head cool while they?re whizzing along, and the extra pads provide a comfortable fit personal to your childs head. Some models of these ABS hard plastic BMX dirt-style shell are available in two sizes: Small (48-53cm) and Medium (53-58cm). To measure your childs head, use a measuring tape and measure around the widest point of the head, about an inch above the eyebrows. Helmets should fit snugly while leaving room for little heads to grow. The rear wheel adjustment, internal comfort padding plus adjustable straps all help to ensure a perfect snug fit. These childrens helmets dont just look great but check off all the boxes for helmet safety standards. Constructed of ABS hard-shell plastic to be sturdy while remaining lightweight Eleven air vents for cooling Rear wheel adjustment to help ensure snug fit Small size for ages 2-5 Many colors and patterns available Constructed of ABS hard-shell plastic to be sturdy while remaining lightweightEleven air vents for coolingRear wheel adjustment to help ensure snug fitSmall size for ages 2-5Many colors and patterns available",38.99,38.99,Kiddimoto,578806533.0,907588962,,Toys | Kids Bikes & Riding Toys | Kids Bikes & Riding Toy Accessories | Kids Bikes & Riding Protective Gear | Kids Bike Helmets & Jaw Pads,,True
43da119a62577451b259b60985c81e0d,2020-01-24 11:31:17 +0000,https://www.walmart.com/ip/Pavlov-z-Toyz-Micasa-Unicorn-House-Play-Tent/129223858,Pavlovz Toyz Micasa Unicorn House Play Tent," Pavlovz Toyz Unicorn House Tent Encourages Imaginative Play. The Tent Is Polyester & Plastic. Bottom Mat Is PE. Assembled Size Is 37.4"" x 28.35"" x 40.16"". Age Grade 3+ Unicorn Printed Tent, Imaginative Play",29.83,28.05,Micasa,576333936.0,894583002120,,Toys | Shop Toys by Age | Toys for Kids 2 to 4 Years | Toys for Kids 2 to 4 Years,,True
